timestamp,station,pm25,pm10,no2,o3,co,temperature,humidity,aqi_pm25,air_quality_category,hour,day_of_week,is_weekend,is_rush_hour,month,date,pollution_index
2025-08-25 13:35:47.162413,Estación_Centro,24.27074894862586,41.53995450444484,33.37956357885689,38.03389273187919,0.4608863129081262,15.57292928473223,75.41329429833269,76.1174870142186,Moderate,13,0,0,0,8,2025-08-25,0.3830921156536161
2025-08-25 14:35:47.162413,Estación_Centro,22.200456568444,52.52790864821307,38.58783249162308,51.35796416777753,0.4389407464092782,25.23239230657435,41.88187719961999,71.67479950309871,Moderate,14,0,0,0,8,2025-08-25,0.4118562049794771
2025-08-25 15:35:47.162413,Estación_Centro,20.354363754435592,72.11515791367385,53.20146070136766,61.883012060830126,0.264288612692239,13.730370207997083,32.0387570777382,67.71322694084891,Moderate,15,0,0,0,8,2025-08-25,0.4713034389395943
2025-08-25 16:35:47.162413,Estación_Centro,24.74797771410692,75.34105026113168,48.94853357942519,48.05119798331247,0.3673089170316843,13.48732858009983,64.5468869051233,77.14158307748266,Moderate,16,0,0,0,8,2025-08-25,0.5091389759300553
2025-08-25 17:35:47.162413,Estación_Centro,39.647995536584766,85.80312731788996,59.83361218970032,15.12475352466706,0.5892761594436505,21.10401623198925,56.48252891780032,110.42209933815268,Unhealthy for Sensitive,17,0,0,1,8,2025-08-25,0.6738921954969441
2025-08-25 18:35:47.162413,Estación_Centro,39.32586344944592,84.16759150823167,61.29279364474919,9.579462786117569,0.8987706158200174,27.942205199051543,74.35432121325587,109.61272223478876,Unhealthy for Sensitive,18,0,0,1,8,2025-08-25,0.7009206040928706
2025-08-25 19:35:47.162413,Estación_Centro,39.63345868433181,99.58320905632168,64.75003353750422,32.45389158872194,0.6955917669955837,14.485386189211196,65.6089610673768,110.38557458374828,Unhealthy for Sensitive,19,0,0,1,8,2025-08-25,0.7356096230495227
2025-08-25 20:35:47.162413,Estación_Centro,18.279228509387867,50.76320647770778,32.91639382937791,55.65952812521903,0.6940946808789732,21.36617206670943,34.683738391404624,63.2601470158538,Moderate,20,0,0,0,8,2025-08-25,0.3972072462361037
2025-08-25 21:35:47.162413,Estación_Centro,17.51414768760258,50.55719322941448,48.98920663986932,45.563809443973,0.6822931705355197,19.85035387637728,39.76214938990223,61.61834267725876,Moderate,21,0,0,0,8,2025-08-25,0.4229641961471495
2025-08-25 22:35:47.162413,Estación_Centro,27.05330298964404,48.6448444636858,49.777258260846736,48.379555170611326,0.4129624129786297,29.078571540051747,75.74321951102243,82.08863302498722,Moderate,22,0,0,0,8,2025-08-25,0.449105109148478
2025-08-25 23:35:47.162413,Estación_Centro,23.742841026775764,65.67840890382445,38.3401203955848,55.73025247494717,0.6495310100674563,21.136025249167005,76.80773870803904,74.98463739651451,Moderate,23,0,0,0,8,2025-08-25,0.4811256146700431
2025-08-26 00:35:47.162413,Estación_Centro,15.343743516801936,47.09324989305302,43.47537255646533,64.65721811313576,0.1465043652006627,20.366593047274733,73.86865359639776,56.96082299742905,Moderate,0,1,0,0,8,2025-08-26,0.3349433924129675
2025-08-26 01:35:47.162413,Estación_Centro,21.416687868131103,51.45448594802033,21.699808006625275,76.16772692540385,0.4893161354700468,28.264811051129428,55.56711994304689,69.9928924208822,Moderate,1,1,0,0,8,2025-08-26,0.3751948146131028
2025-08-26 02:35:47.162413,Estación_Centro,14.0349302174062,55.16606379037822,29.43032375996457,75.65649416340528,0.5059322655795574,16.759903137030715,48.779147631997205,54.1522107669661,Moderate,2,1,0,0,8,2025-08-26,0.3591616467534567
2025-08-26 03:35:47.162413,Estación_Centro,17.879566070375535,32.23321132874926,29.054783641722555,57.00105346518379,0.0,10.746963774984287,71.13002803298292,62.40250229694321,Moderate,3,1,0,0,8,2025-08-26,0.2620865976919461
2025-08-26 04:35:47.162413,Estación_Centro,18.84097478951201,31.86129777075072,26.69333479888164,77.95148229501322,0.3340019434929512,11.70694929987536,32.58408605843039,64.46561113629187,Moderate,4,1,0,0,8,2025-08-26,0.2954166059963826
2025-08-26 05:35:47.162413,Estación_Centro,28.999631866791155,59.22663809024827,40.27935670565314,70.63534065973317,0.3113203991307078,15.416645025241484,51.9485710352818,86.26530443517416,Moderate,5,1,0,0,8,2025-08-26,0.4633684587958687
2025-08-26 06:35:47.162413,Estación_Centro,26.57387305551772,50.55680994677952,55.25023209920739,44.61728361440742,0.3768473950960762,24.291918454001248,63.00986883588656,81.05981342385778,Moderate,6,1,0,0,8,2025-08-26,0.4592988718814672
2025-08-26 07:35:47.162413,Estación_Centro,38.431735784078136,67.79769571061671,52.32507325242605,42.41703524047401,0.5144768839513587,12.321452810138323,32.30013210108764,107.3661703117541,Unhealthy for Sensitive,7,1,0,1,8,2025-08-26,0.590081336736307
2025-08-26 08:35:47.162413,Estación_Centro,30.14565579046044,85.0385814744539,77.91577282529167,23.785455853960062,0.4741068332850731,18.67703298475946,49.92523671986867,88.72458324133143,Moderate,8,1,0,1,8,2025-08-26,0.639231908145215
2025-08-26 09:35:47.162413,Estación_Centro,44.26059271607152,100.64513915803296,61.91243020919556,19.323229550410083,0.6723269450586582,13.258688541628594,33.52843737002149,122.01153948761689,Unhealthy for Sensitive,9,1,0,1,8,2025-08-26,0.758556528694785
2025-08-26 10:35:47.162413,Estación_Centro,36.10348761343568,56.25042546603156,42.44699111127944,54.43138149378153,0.4656357419629987,22.865764368847064,52.91264452457583,101.51630053627056,Unhealthy for Sensitive,10,1,0,0,8,2025-08-26,0.5168297584975675
2025-08-26 11:35:47.162413,Estación_Centro,27.79774553501392,58.98472488074453,45.47443537516963,46.87477564027596,0.3431302231877207,10.465438714716518,70.72342412944678,83.68614921676807,Moderate,11,1,0,0,8,2025-08-26,0.4690025409214284
2025-08-26 12:35:47.162413,Estación_Centro,25.40149427761266,52.05262907528427,39.11590912701128,57.47986546437804,0.7309268258906672,26.06961860769697,44.101728628565326,78.54397913650786,Moderate,12,1,0,0,8,2025-08-26,0.459891353734618
2025-08-26 13:35:47.162413,Estación_Centro,27.12218802350944,51.17372114507223,27.658445358887896,35.75405348309255,0.3065762307619503,18.57988054750037,67.54355338957487,82.23645498607175,Moderate,13,1,0,0,8,2025-08-26,0.4022288053702441
2025-08-26 14:35:47.162413,Estación_Centro,30.173189559917937,54.195847196634105,44.05280270212188,48.08121961664335,0.6266035931930087,27.91046456992401,49.46008393670816,88.7836685835149,Moderate,14,1,0,0,8,2025-08-26,0.4943926436729545
2025-08-26 15:35:47.162413,Estación_Centro,23.008300659741348,52.14405389526328,57.25835937306192,58.61202535138028,0.0820077563711498,25.0474905887536,69.57895218629243,73.40837051446641,Moderate,15,1,0,0,8,2025-08-26,0.4171994600274767
2025-08-26 16:35:47.162413,Estación_Centro,22.129635412234524,51.283534943427895,41.88928188437569,27.0595770396083,0.7945030797115367,12.341340328552118,37.1495841026418,71.52282277303547,Moderate,16,1,0,0,8,2025-08-26,0.4498572890435958
2025-08-26 17:35:47.162413,Estación_Centro,39.61446116415321,100.99130896752048,59.47330012629275,26.01810453823022,0.7724470051201949,29.732791570023508,48.71353978780601,110.33784212098796,Unhealthy for Sensitive,17,1,0,1,8,2025-08-26,0.7368519946520857
2025-08-26 18:35:47.162413,Estación_Centro,40.90796241392849,98.95604447060984,59.120673536910665,17.33760282991132,0.9326474378469236,21.1680849947161,51.21110046234881,113.58784526112686,Unhealthy for Sensitive,18,1,0,1,8,2025-08-26,0.7538219987539142
2025-08-26 19:35:47.162413,Estación_Centro,35.03363324639455,87.36687279661763,57.480986572552,23.49792240759741,0.9148528097934724,17.49741159047408,44.28560431409304,99.21380524977371,Moderate,19,1,0,1,8,2025-08-26,0.6787496719926714
2025-08-26 20:35:47.162413,Estación_Centro,28.21781847850426,54.842988358035385,45.62122988977286,48.65628117109989,0.6371176376698859,21.07708568802641,78.46512678095495,84.5875933015113,Moderate,20,1,0,0,8,2025-08-26,0.4887900994916659
2025-08-26 21:35:47.162413,Estación_Centro,35.74230945902008,62.33726757484635,38.50428064147518,66.5594245907804,0.6804990860808726,15.619263791844606,77.52057420382793,100.60881773623134,Unhealthy for Sensitive,21,1,0,0,8,2025-08-26,0.5465241293696972
2025-08-26 22:35:47.162413,Estación_Centro,33.44394192240314,57.16568136805196,49.77029126619097,33.431259935187484,0.5972180585810265,17.067044560521055,59.1828055925436,95.80245047725997,Moderate,22,1,0,0,8,2025-08-26,0.5314230840290594
2025-08-26 23:35:47.162413,Estación_Centro,14.799970385862968,61.899765312400085,46.53059833695646,57.6649927260432,0.5888093797040859,27.321277790008168,32.26093350530947,55.793927866658734,Moderate,23,1,0,0,8,2025-08-26,0.4264412528966996
2025-08-27 00:35:47.162413,Estación_Centro,24.437745206976984,40.05638934912388,27.11410326614181,65.30245612791626,0.0888225697654033,26.842378462714173,71.91643523555689,76.47584808364161,Moderate,0,2,0,0,8,2025-08-27,0.3299061027980575
2025-08-27 01:35:47.162413,Estación_Centro,4.793129073250176,31.779562320396263,28.502843465328663,61.79283130070769,0.3601696052786738,21.10863411205255,68.44937075902553,19.9713711385424,Good,1,2,0,0,8,2025-08-27,0.2171201088592145
2025-08-27 02:35:47.162413,Estación_Centro,18.56619353148705,37.66226342487854,16.578884997739646,48.661779728265856,0.4153901054737759,17.163254360656808,35.67787960998145,63.87595178430698,Moderate,2,2,0,0,8,2025-08-27,0.2990807320064148
2025-08-27 03:35:47.162413,Estación_Centro,18.26612051024441,61.266489718345326,30.29076452375067,77.86030943101413,0.3422863240601966,18.06965732424794,36.70076142253204,63.23201826232706,Moderate,3,2,0,0,8,2025-08-27,0.3882063536700234
2025-08-27 04:35:47.162413,Estación_Centro,19.87544519565201,55.68295224588773,36.394474125880414,58.01117761596596,0.2398300157538551,21.79835373709266,49.61220225498661,66.6855047116996,Moderate,4,2,0,0,8,2025-08-27,0.3830734777387216
2025-08-27 05:35:47.162413,Estación_Centro,21.48476988105961,39.42172229662442,30.97294813142689,40.63902260238032,0.2109488442701851,28.990412473152844,37.3536740464519,70.13899116107213,Moderate,5,2,0,0,8,2025-08-27,0.3302145668661032
2025-08-27 06:35:47.162413,Estación_Centro,31.03573117550474,58.1278181379977,48.331061691912765,45.14590346040023,0.1074781371591913,16.575032205750162,61.67004271583629,90.63461625644794,Moderate,6,2,0,0,8,2025-08-27,0.4680077785667662
2025-08-27 07:35:47.162413,Estación_Centro,35.930697924018816,86.65946453896936,54.12971214273634,28.856610012188483,0.8100987709196497,13.446397424032597,39.61445094043354,101.08215558798696,Unhealthy for Sensitive,7,2,0,1,8,2025-08-27,0.6648318825384586
2025-08-27 08:35:47.162413,Estación_Centro,35.091792916620875,79.25751035363571,58.46752343564238,9.638988570630309,0.6223185998146308,23.807896572587307,31.965606992054948,99.33861140905768,Moderate,8,2,0,1,8,2025-08-27,0.6274901954133802
2025-08-27 09:35:47.162413,Estación_Centro,39.11819941022879,99.45885181227884,69.75056149831731,17.776240037600026,0.51334273014576,19.690459703820427,60.9127385765148,109.09095329203214,Unhealthy for Sensitive,9,2,0,1,8,2025-08-27,0.72392114790942
2025-08-27 10:35:47.162413,Estación_Centro,27.26102497893333,52.00975889746163,24.422777804406323,56.47377544969938,0.2428296072388845,20.642269705306312,35.358600566988805,82.53438836680974,Moderate,10,2,0,0,8,2025-08-27,0.3927239428986859
2025-08-27 11:35:47.162413,Estación_Centro,31.982440022153103,33.70753015571228,35.475771478508406,38.91433568804038,0.403035751886111,16.54994704355829,35.98810659096256,92.66618030504958,Moderate,11,2,0,0,8,2025-08-27,0.4042723487456833
2025-08-27 12:35:47.162413,Estación_Centro,24.12454858431637,60.45722804965803,49.2443312333108,58.51306449137524,0.5711436286652576,20.742130836370954,59.34205590104396,75.80375232685917,Moderate,12,2,0,0,8,2025-08-27,0.4817220009880197
2025-08-27 13:35:47.162413,Estación_Centro,22.16098017681644,74.09538255398486,38.85526473596284,41.275734842878414,0.7195631635839057,29.7303049758596,60.28874096784436,71.5900862163443,Moderate,13,2,0,0,8,2025-08-27,0.5049188745531695
2025-08-27 14:35:47.162413,Estación_Centro,17.81525652112457,54.66077233007729,40.051871315269686,43.37865549759733,0.3152181903473128,15.701903373876942,38.66867976473774,62.264498972370326,Moderate,14,2,0,0,8,2025-08-27,0.3824994177822499
2025-08-27 15:35:47.162413,Estación_Centro,11.849705362872983,65.12142273989875,45.08184440620729,47.11066620095277,0.4878816533501415,23.37286439848862,76.46879945637929,49.3737723453041,Good,15,2,0,0,8,2025-08-27,0.4054143545443629
2025-08-27 16:35:47.162413,Estación_Centro,25.731389986877204,78.70820562117012,54.91671549784064,57.28987592979459,0.288069793252629,18.508728772328336,55.38051893422275,79.25190984308414,Moderate,16,2,0,0,8,2025-08-27,0.5291533671057178
2025-08-27 17:35:47.162413,Estación_Centro,34.2521580720611,84.34533709330242,50.74540311615329,31.95724040874189,0.4327968188793129,11.03647073644854,46.83021390969603,97.53681989712685,Moderate,17,2,0,1,8,2025-08-27,0.6033194478325117
2025-08-27 18:35:47.162413,Estación_Centro,37.8839677852924,81.39281429755674,69.02173613859611,35.043168311239974,0.8149527944575566,18.23681828294537,47.44341332714977,105.98986880726731,Unhealthy for Sensitive,18,2,0,1,8,2025-08-27,0.6910210013273724
2025-08-27 19:35:47.162413,Estación_Centro,37.39390087872796,88.30644027797709,66.84408001654323,39.78121821370756,0.6366549807241696,13.27311885731409,38.21328989654965,104.75854492142705,Unhealthy for Sensitive,19,2,0,1,8,2025-08-27,0.6866363842118024
2025-08-27 20:35:47.162413,Estación_Centro,24.932150272248965,63.70983225398484,50.23918567098694,25.878689009172323,0.5125724613328786,26.33198878943154,51.95674542851092,77.53680315933255,Moderate,20,2,0,0,8,2025-08-27,0.4924580158707101
2025-08-27 21:35:47.162413,Estación_Centro,20.98143786876387,35.97170164808818,50.372562579715485,39.52430490345639,0.1243663890494874,20.871057222279774,75.32360554822735,69.0588795467036,Moderate,21,2,0,0,8,2025-08-27,0.3469854962212274
2025-08-27 22:35:47.162413,Estación_Centro,24.443770064403715,49.426841305167216,44.255348344136536,49.61169832711686,0.5542041112921212,25.88050378540592,61.00363779642568,76.48877696223974,Moderate,22,2,0,0,8,2025-08-27,0.4388742521194091
2025-08-27 23:35:47.162413,Estación_Centro,29.19311301098201,59.09554943587504,38.06065806297297,51.99796011270415,0.2221386889394987,21.39779369742633,68.12293428703452,86.68050002356654,Moderate,23,2,0,0,8,2025-08-27,0.4507805113934129
2025-08-28 00:35:47.162413,Estación_Centro,12.969444883524371,37.3172331693134,36.004982254721654,75.21743052218036,0.2193642318296069,24.445051367861325,66.00182682730372,51.86576155262741,Moderate,0,3,0,0,8,2025-08-28,0.2837147565014904
2025-08-28 01:35:47.162413,Estación_Centro,23.98396868628433,50.8785300055313,16.314128142611356,65.15732409286642,0.0966146629093245,18.0170283352728,53.10029018220664,75.50207872593205,Moderate,1,3,0,0,8,2025-08-28,0.338829124710455
2025-08-28 02:35:47.162413,Estación_Centro,14.489880204971763,42.59780892509726,50.52044544522791,60.3192186869829,0.3176748304687867,21.30266367178418,64.8325411938446,55.128498293930825,Moderate,2,3,0,0,8,2025-08-28,0.3475410819424568
2025-08-28 03:35:47.162413,Estación_Centro,18.13875726474353,45.21366716017768,31.373824238628693,50.95013660211737,0.0400027119187955,28.51137025813553,52.541968570206606,62.95870657670285,Moderate,3,3,0,0,8,2025-08-28,0.3112214647381311
2025-08-28 04:35:47.162413,Estación_Centro,26.488592640450022,66.17941152441782,33.56349411490186,56.466812620538896,0.2816115719004262,10.092640460092056,46.67495858455721,80.87680824130906,Moderate,4,3,0,0,8,2025-08-28,0.4527579358357999
2025-08-28 05:35:47.162413,Estación_Centro,21.31568452498018,17.58512676726164,27.532836206468414,68.62908101849112,0.5623168527938781,19.04879032265387,37.04285101898999,69.77614704931369,Moderate,5,3,0,0,8,2025-08-28,0.2919468451439906
2025-08-28 06:35:47.162413,Estación_Centro,20.271131885972107,58.20846617803469,31.406657892726592,56.00414562701975,0.4089739977253027,22.645285758390607,30.65472282941668,67.53461778105603,Moderate,6,3,0,0,8,2025-08-28,0.3999629054079201
2025-08-28 07:35:47.162413,Estación_Centro,31.45929360404914,92.57919417300182,56.54684281491111,22.334520682458585,0.6607649881087243,24.99920940798356,40.49527965477929,91.54354850654325,Moderate,7,3,0,1,8,2025-08-28,0.6456635285839949
2025-08-28 08:35:47.162413,Estación_Centro,37.33653436154293,86.26406089169036,64.18002037027738,49.67914565985889,0.4392042736772851,19.065776694960554,56.219513466379,104.6144079435752,Unhealthy for Sensitive,8,3,0,1,8,2025-08-28,0.655091856952612
2025-08-28 09:35:47.162413,Estación_Centro,26.153371182181377,75.00610030964488,53.51950045931374,26.01689524434404,0.7185936174309829,15.414893462871076,62.19997716195079,80.15744888880124,Moderate,9,3,0,1,8,2025-08-28,0.5608368906837486
2025-08-28 10:35:47.162413,Estación_Centro,23.08939662932224,54.65609101201703,41.40309967103807,52.81291449151563,0.2858833479434987,14.439443238658988,41.55373982940357,73.58239620026232,Moderate,10,3,0,0,8,2025-08-28,0.4138991869484105
2025-08-28 11:35:47.162413,Estación_Centro,24.85723185937073,56.97154926447499,45.96363840970721,37.427167319461134,0.3702804708224354,27.11392936212572,71.51099322834958,77.3760340329844,Moderate,11,3,0,0,8,2025-08-28,0.4490133628513073
2025-08-28 12:35:47.162413,Estación_Centro,23.217422713416106,66.44670966572463,33.90310333989206,41.38742134473616,0.2529456399535287,11.71017061708936,40.39431275730136,73.85713028630066,Moderate,12,3,0,0,8,2025-08-28,0.4317454359528075
2025-08-28 13:35:47.162413,Estación_Centro,16.01460711084206,75.92187006697425,32.02780840674917,39.79670043536264,0.7035700780546248,18.18823304382481,57.60235904259901,58.40044444386709,Moderate,13,3,0,0,8,2025-08-28,0.4582658774849359
2025-08-28 14:35:47.162413,Estación_Centro,15.597967736492985,40.74030656184044,37.60044037467088,57.67798142763845,0.4342251262708782,10.449386166402348,43.4338679692473,57.50636853324675,Moderate,14,3,0,0,8,2025-08-28,0.3344321194809088
2025-08-28 15:35:47.162413,Estación_Centro,35.13970066334943,41.35968871321212,36.976982229531885,43.77832418581838,0.1827273004467279,28.28597613120998,35.88755414450706,99.4414177325095,Moderate,15,3,0,0,8,2025-08-28,0.4271439646234695
2025-08-28 16:35:47.162413,Estación_Centro,24.867590082454324,41.97907086458379,46.37472749681816,68.01549498231063,0.5839350923568029,10.219916573169607,36.84428150344037,77.39826197951572,Moderate,16,3,0,0,8,2025-08-28,0.4262857173177939
2025-08-28 17:35:47.162413,Estación_Centro,44.64792168260548,103.11744743913198,54.90966424900626,29.08284115877878,0.6290048665832496,10.9393193355011,38.31416843780397,122.9847278457424,Unhealthy for Sensitive,17,3,0,1,8,2025-08-28,0.7499596875693663
2025-08-28 18:35:47.162413,Estación_Centro,40.57822069634452,83.9323702235522,64.52819428468356,9.63622759136709,0.7768295665704865,17.113454329298982,65.95229525921228,112.7593484832777,Unhealthy for Sensitive,18,3,0,1,8,2025-08-28,0.7020057800751396
2025-08-28 19:35:47.162413,Estación_Centro,39.41508925278447,69.87676390743373,79.59024463563436,20.93434087808297,0.6796893259868332,15.245280885996502,59.75389653501274,109.83690767031274,Unhealthy for Sensitive,19,3,0,1,8,2025-08-28,0.6732702491089599
2025-08-28 20:35:47.162413,Estación_Centro,25.258686953928887,58.22163601598044,36.6896676480913,31.064182265128395,0.6378412164239349,11.502755634716175,66.40943781018017,78.23752565220792,Moderate,20,3,0,0,8,2025-08-28,0.4633804867100907
2025-08-28 21:35:47.162413,Estación_Centro,34.23863973933797,57.802354198056975,29.49619971292881,43.95594092407792,0.5403643004206149,21.804613337381745,48.04869484700134,97.5078105994377,Moderate,21,3,0,0,8,2025-08-28,0.4918677304981178
2025-08-28 22:35:47.162413,Estación_Centro,27.02647851803681,45.08152183297301,40.14985650227274,58.60544130617809,0.4643379101756067,23.175667334214346,64.61382822589263,82.03106978119489,Moderate,22,3,0,0,8,2025-08-28,0.424136940629246
2025-08-28 23:35:47.162413,Estación_Centro,22.09478142850185,64.60441706228171,29.74740336076018,47.38070545253325,0.6041137233259009,15.946980147451017,76.21980976882652,71.44802881652758,Moderate,23,3,0,0,8,2025-08-28,0.4462881188119666
2025-08-29 00:35:47.162413,Estación_Centro,17.723690351058842,52.08319488239437,28.728546588367564,57.69317905964389,0.4855952259925459,21.92539756964106,41.50044186438515,62.06800504519065,Moderate,0,4,0,0,8,2025-08-29,0.3686083425295259
2025-08-29 01:35:47.162413,Estación_Centro,11.842027708693148,53.5717687994246,27.283654752065143,63.69752809188131,0.3908058228075595,22.51782752874018,74.29888741180935,49.34178211955479,Good,1,4,0,0,8,2025-08-29,0.3254153644353189
2025-08-29 02:35:47.162413,Estación_Centro,7.406029098258054,27.29786479278771,34.05590046490814,69.48167678573888,0.317695186103484,17.014236309034203,68.35941444655634,30.85845457607523,Good,2,4,0,0,8,2025-08-29,0.2262110885080761
2025-08-29 03:35:47.162413,Estación_Centro,14.505164192328968,15.9463847161848,36.73049285922082,65.48630051838578,0.0,12.209482262627894,47.73110788203883,55.16129655006216,Moderate,3,4,0,0,8,2025-08-29,0.2083311250209698
2025-08-29 04:35:47.162413,Estación_Centro,8.261457079858104,30.731341576207985,20.96457711541401,43.01089787260882,0.0668125771494601,28.99922367900451,69.3172507207776,34.4227378327421,Good,4,4,0,0,8,2025-08-29,0.1903731791535466
2025-08-29 05:35:47.162413,Estación_Centro,16.225836814095768,32.536652076868336,47.849654821289,55.708711748217766,0.5417123263554622,13.530560640110163,41.02431045350877,58.85372706887504,Moderate,5,4,0,0,8,2025-08-29,0.3448355193933038
2025-08-29 06:35:47.162413,Estación_Centro,32.46904576012264,63.82876889241615,36.97685428295589,43.00006406264639,0.4067937972731341,28.55504566390426,79.74539113232177,93.71039862687262,Moderate,6,4,0,0,8,2025-08-29,0.5009336695312094
2025-08-29 07:35:47.162413,Estación_Centro,34.67825811489325,75.67679901639934,69.30697942029302,34.46518664803155,0.7293488825043328,20.73948845786827,59.64699674208516,98.45119767144472,Moderate,7,4,0,1,8,2025-08-29,0.6466487928295768
2025-08-29 08:35:47.162413,Estación_Centro,34.662491201664764,79.01140030068721,64.25731000101035,20.354527011961924,0.7773852398285475,29.113029964595068,73.10638086327253,98.4173630937012,Moderate,8,4,0,1,8,2025-08-29,0.6512622920969257
2025-08-29 09:35:47.162413,Estación_Centro,39.2627499707228,98.2485976255753,56.13527571221567,25.027230249336853,0.3109157676057841,19.917514701575417,34.0523107953824,109.4541456550824,Unhealthy for Sensitive,9,4,0,1,8,2025-08-29,0.6736844208860724
2025-08-29 10:35:47.162413,Estación_Centro,18.07680146903984,65.22261103281247,33.473203887669385,13.151666238310256,0.2663721279694905,16.95618415804386,63.90080762795318,62.82575422540738,Moderate,10,4,0,0,8,2025-08-29,0.3977122624849642
2025-08-29 11:35:47.162413,Estación_Centro,16.16652163286378,62.90048625082247,43.88000015582252,51.01529772968368,0.6270161049283065,26.74026656727344,64.87357308346418,58.72644127223988,Moderate,11,4,0,0,8,2025-08-29,0.4361621993541258
2025-08-29 12:35:47.162413,Estación_Centro,26.47192759074536,68.36020897213288,54.21332866426948,41.4678412768743,0.5365291978803424,10.584945660691185,71.29083752823814,80.84104633207158,Moderate,12,4,0,0,8,2025-08-29,0.525991769577444
2025-08-29 13:35:47.162413,Estación_Centro,22.511886128197578,63.4408153403829,36.443495685699226,52.90930970152635,0.524067287355393,15.740762663498256,60.84634591878711,72.34310327939394,Moderate,13,4,0,0,8,2025-08-29,0.4506874828972719
2025-08-29 14:35:47.162413,Estación_Centro,26.365563117376247,58.52142170863291,42.67946743935647,55.49279721668759,0.1703670940096278,12.139612776539169,68.05139512510141,80.61279638921943,Moderate,14,4,0,0,8,2025-08-29,0.4361532881098319
2025-08-29 15:35:47.162413,Estación_Centro,27.05361474516828,58.75454122717812,51.63167380719388,33.54481204527494,0.4755259423762945,24.16344177290563,33.36753007343859,82.08930202825812,Moderate,15,4,0,0,8,2025-08-29,0.4894012540045612
2025-08-29 16:35:47.162413,Estación_Centro,26.406064713071192,40.17541171454,49.67993794284799,43.158435848952585,0.4659773158715494,29.37755710571383,67.48259158714623,80.69970968470213,Moderate,16,4,0,0,8,2025-08-29,0.424920230894898
2025-08-29 17:35:47.162413,Estación_Centro,38.38076579071643,82.15444721339102,61.89142012552127,3.627474856700509,0.8070498860639038,29.942490003154223,51.309065111798645,107.23810500180008,Unhealthy for Sensitive,17,4,0,1,8,2025-08-29,0.6812357652419047
2025-08-29 18:35:47.162413,Estación_Centro,41.94559945838692,75.11380730411244,61.51780480961399,30.46624061016516,0.8580869444486144,23.60998604149426,62.72556071405676,116.194973513535,Unhealthy for Sensitive,18,4,0,1,8,2025-08-29,0.6858593227267482
